Cluster_ID,Compound_ID
1705,Z961054394
253,Z18452205
898,Z18452210
255,Z18452702
357,Z32410291
357,Z32410385
1704,Z18452251
15,Z18452730
897,Z18452308
15,Z18452752
15,Z18452756
15,Z18452761
15,Z18452767
7,Z18469935
7,Z18469945
1703,Z91014122
552,Z18468451
7,Z18470114
41,Z18468544
1702,Z433535986
42,Z18468092
50,Z18477782
1701,Z993260540
1700,Z968790864
325,Z30217407
1699,Z30231973
40,Z18482231
40,Z18482232
7,Z18478375
49,Z18478380
1698,Z953556096
551,Z18476549
356,Z18477427
49,Z18477428
49,Z18477441
1697,Z18478420
195,Z18476085
49,Z18477488
1696,Z18477514
896,Z97735910
50,Z18477548
97,Z18482980
1695,Z18476354
40,Z18482119
1694,Z18489597
40,Z18483530
1693,Z102010884
1692,Z18489765
1691,Z109748122
895,Z18489856
894,Z1507545987
41,Z18477576
355,Z18482416
40,Z18482422
1690,Z112631900
551,Z18476706
893,Z18482437
1689,Z18482785
49,Z18478171
41,Z18478181
191,Z18477225
49,Z18478187
1688,Z18490032
892,Z45664989
1687,Z30486137
561,Z32393133
1686,Z282049974
1685,Z73457896
550,Z18489516
40,Z18483289
40,Z18483294
1684,Z146857066
1683,Z32408859
15,Z18490345
252,Z18490360
40,Z18483426
252,Z18490442
550,Z18489388
40,Z18483450
1682,Z993381044
1681,Z1006411200
354,Z611885376
1680,Z112631978
354,Z611885920
1679,Z453764798
1678,Z612309252
1677,Z18483300
355,Z18483302
40,Z18483308
97,Z18483315
1676,Z146738530
97,Z18483326
252,Z18489087
40,Z18483394
549,Z18483395
40,Z18483397
1675,Z30714277
548,Z119981290
1674,Z18499605
354,Z611888954
194,Z611889106
194,Z611889318
891,Z651792736
882,Z611873588
1673,Z751250482
1672,Z611877656
536,Z612128184
1671,Z18499679
353,Z611874130
890,Z611887588
1670,Z610888336
197,Z18498744
15,Z18499877
353,Z612470176
1669,Z18498829
80,Z18499886
25,Z18499892
80,Z18499903
80,Z18499910
1668,Z2012747932
1667,Z771846442
1666,Z611902862
408,Z611902924
193,Z18500487
193,Z18501078
193,Z18501083
193,Z18501109
1665,Z739182644
867,Z757947356
352,Z739888906
25,Z18519279
153,Z18519280
95,Z18519282
25,Z18519286
351,Z18520055
351,Z18520065
190,Z18515937
79,Z18519311
79,Z18519312
747,Z18519326
25,Z18520346
25,Z18520356
25,Z18520357
25,Z18520409
1664,Z737665366
79,Z18519346
1663,Z18519359
884,Z18519363
547,Z18519368
546,Z18520539
1662,Z18520548
192,Z18520623
350,Z18519370
350,Z18519371
251,Z357901300
19,Z18517335
1661,Z738921528
349,Z18519734
349,Z18519870
1660,Z1507594346
95,Z18519887
95,Z18519903
95,Z18519906
570,Z18520025
889,Z18520028
250,Z18514957
348,Z18520378
888,Z18520485
887,Z18520496
886,Z18520500
250,Z18516157
194,Z611906948
545,Z18519067
545,Z18519082
95,Z18520574
19,Z18520576
344,Z18516701
544,Z18519604
543,Z18519134
543,Z18519145
78,Z18519655
885,Z18511753
249,Z18512831
249,Z18512849
249,Z18511835
1659,Z382826862
1658,Z18512457
350,Z18519372
542,Z18520655
1657,Z18519424
1656,Z18519460
96,Z18519465
1655,Z612375792
1654,Z612376228
347,Z18518979
1653,Z18520004
1652,Z737854144
457,Z18520173
1651,Z18520199
546,Z18519044
884,Z18519545
25,Z18520311
248,Z18519784
95,Z18519788
79,Z18519153
1650,Z18519666
95,Z18519789
77,Z18519922
1649,Z337858250
79,Z18519183
79,Z18519184
1648,Z18519191
25,Z18519198
79,Z18519849
1647,Z739356070
1646,Z18527939
191,Z18527951
883,Z18527373
1645,Z612371296
1644,Z612371690
1643,Z612371910
1642,Z612378928
94,Z18528372
1641,Z477221976
194,Z611883070
1640,Z18529441
345,Z18535117
536,Z612166194
883,Z18526586
152,Z18527078
1639,Z18526716
295,Z18527245
353,Z612474602
1638,Z271108608
1637,Z284410750
194,Z611894872
1636,Z611895014
1635,Z611910146
346,Z18535146
191,Z18529512
1634,Z611884050
447,Z18534307
882,Z611897118
1633,Z611968222
1632,Z91120328
541,Z91121050
36,Z18534863
1631,Z98085079
881,Z28589728
1630,Z28590915
540,Z62788349
871,Z18538212
857,Z26700792
1629,Z26904309
1628,Z89468468
247,Z89469836
1627,Z144926170
36,Z18539202
1626,Z346187178
1625,Z56667044
45,Z18537744
48,Z18537745
48,Z18537755
190,Z18539223
880,Z384429838
539,Z18533075
1624,Z612210794
1623,Z112632062
447,Z18538646
879,Z612468640
345,Z18543528
1622,Z612357802
1621,Z612360384
875,Z197794710
1620,Z197795306
878,Z18537093
7,Z18537765
152,Z18538776
152,Z18538790
190,Z18538326
873,Z216983684
120,Z18539285
48,Z18537197
877,Z18537862
1619,Z91220489
344,Z18537248
1618,Z18537921
876,Z18537932
190,Z18538407
875,Z197795716
1617,Z284225012
1616,Z365378902
48,Z18537443
152,Z18538575
152,Z18538576
1615,Z220539512
1614,Z1507829488
36,Z18538122
1613,Z239161388
874,Z18542611
245,Z29511503
120,Z18548206
343,Z18545348
343,Z18545351
858,Z382842910
1612,Z18547298
534,Z91217939
1611,Z18545378
1610,Z18537347
873,Z212975570
1609,Z212980114
1608,Z212980658
1607,Z26922169
1606,Z26920873
1605,Z18538497
256,Z18538502
1604,Z743330984
191,Z18539448
1603,Z395775530
534,Z91219964
872,Z229752158
389,Z220539516
1602,Z145050608
342,Z204006896
342,Z28507490
1601,Z28507552
1600,Z28507670
538,Z28508556
538,Z109424672
538,Z144930494
191,Z18548369
394,Z27668036
247,Z89290639
1599,Z91218920
1598,Z18546002
1597,Z18546044
152,Z18547496
80,Z18546558
36,Z18547043
865,Z115236196
1596,Z91102810
246,Z18546582
77,Z18546140
341,Z18546627
871,Z18547133
120,Z18547647
36,Z18548123
249,Z18548137
870,Z321207982
1595,Z62889708
1594,Z18545291
94,Z18547229
1593,Z119676706
856,Z29658489
1592,Z729158990
1591,Z18552256
1590,Z66114902
1589,Z167451300
863,Z88236249
1588,Z278067838
1587,Z283987328
1586,Z126268970
15,Z18552959
151,Z18552974
151,Z18552984
1585,Z340011682
1584,Z131670498
245,Z29522588
1583,Z262106010
1582,Z2012796855
1581,Z635201574
340,Z1007442574
1580,Z1007393484
859,Z1143452761
537,Z18588908
340,Z1007445442
340,Z1007446884
1579,Z1007444352
340,Z1007442044
1578,Z18593849
1577,Z2012801777
1576,Z851012408
1575,Z1508719651
1574,Z1508729143
1573,Z908161924
869,Z784202314
1572,Z1049749780
1571,Z89617846
1570,Z27500419
536,Z611384178
1569,Z444183822
1568,Z394245370
868,Z102620404
535,Z18560394
1567,Z611019426
1566,Z611019476
1565,Z427982662
281,Z229980990
867,Z382989362
1564,Z466923004
855,Z144622800
1563,Z62304072
1562,Z18559579
1561,Z195415322
866,Z131769178
231,Z236097188
1560,Z62762406
1559,Z28514193
1558,Z91135495
1557,Z91136234
1556,Z18560724
865,Z167415700
275,Z279013164
245,Z91053587
245,Z91054394
864,Z91055527
864,Z91055730
1555,Z167245848
1554,Z275051474
1553,Z338778190
534,Z91219650
862,Z91218939
1552,Z102492136
1551,Z112632112
863,Z91155463
533,Z384403500
1550,Z648391810
862,Z91220033
1549,Z466747442
1548,Z383473338
1547,Z957335322
861,Z241378900
532,Z60044643
533,Z421683856
1546,Z370185410
860,Z383575688
1545,Z365033934
1544,Z383421086
1543,Z635170080
1542,Z635036448
143,Z31792188
859,Z635233556
1541,Z635152926
1540,Z635234338
1539,Z608396834
130,Z18603330
1538,Z272311804
251,Z272323888
858,Z383087906
857,Z90997293
1537,Z144934434
1536,Z241203022
1535,Z608388980
856,Z26967371
251,Z26968558
532,Z62774253
855,Z109369926
854,Z414960614
1534,Z414969824
